user_id,question_id,subject,topic,answer_correct,confidence,time_taken,expected_time,confidence_error,speed_score,fake_confidence,guess_flag,strategy_type
S106,217,DSA,Queue,1,1,12,8.0,0,0.745625,0,1,mixed
S106,189,DSA,Queue,0,2,6,8.0,2,1.49125,0,0,pattern
S106,30,DSA,Stack,0,2,9,8.0,2,0.9941666666666666,0,0,mixed
S106,60,DSA,Stack,1,4,9,8.0,0,0.9941666666666666,0,0,mixed
S106,288,DSA,Queue,0,1,3,8.0,1,2.9825,0,0,mixed
S106,155,DSA,Stack,1,5,8,8.0,0,1.1184375,0,0,mixed
S106,216,DSA,Queue,1,1,9,8.0,0,0.9941666666666666,0,1,mixed
S106,139,DSA,Stack,1,4,4,8.0,0,2.236875,0,0,mixed
S106,273,DSA,Queue,1,2,4,8.0,0,2.236875,0,1,mixed
S107,111,DSA,Stack,0,2,8,8.0,2,1.1184375,0,0,mixed
S107,207,DSA,Queue,1,5,10,8.0,0,0.8947499999999999,0,0,mixed
S107,118,DSA,Stack,0,5,13,8.0,5,0.6882692307692307,1,0,pattern
S107,165,DSA,Stack,0,3,14,8.0,3,0.6391071428571429,0,0,conceptual
S107,276,DSA,Queue,0,4,3,8.0,4,2.9825,1,0,trial
S107,103,DSA,Stack,0,3,12,8.0,3,0.745625,0,0,mixed
S107,192,DSA,Queue,0,2,9,8.0,2,0.9941666666666666,0,0,mixed
S107,235,DSA,Queue,1,1,13,8.0,0,0.6882692307692307,0,1,mixed
S107,52,DSA,Stack,0,1,15,8.0,1,0.5965,0,0,mixed
S107,155,DSA,Stack,0,5,14,8.0,5,0.6391071428571429,1,0,pattern
S108,263,DSA,Queue,1,4,14,8.0,0,0.6391071428571429,0,0,conceptual
S108,58,DSA,Stack,1,4,4,8.0,0,2.236875,0,0,mixed
S108,285,DSA,Queue,0,3,12,8.0,3,0.745625,0,0,mixed
S108,165,DSA,Stack,1,3,3,8.0,0,2.9825,0,0,mixed
S108,217,DSA,Queue,1,5,5,8.0,0,1.7895,0,0,mixed
S108,188,DSA,Queue,1,5,13,8.0,0,0.6882692307692307,0,0,conceptual
S108,130,DSA,Stack,0,5,3,8.0,5,2.9825,1,0,trial
S108,60,DSA,Stack,0,4,8,8.0,4,1.1184375,1,0,pattern
S108,176,DSA,Queue,0,4,10,8.0,4,0.8947499999999999,1,0,pattern
S108,106,DSA,Stack,1,5,6,8.0,0,1.49125,0,0,mixed
S109,53,DSA,Stack,1,4,8,8.0,0,1.1184375,0,0,mixed
S109,20,DSA,Stack,0,2,14,8.0,2,0.6391071428571429,0,0,mixed
S109,188,DSA,Queue,0,3,13,8.0,3,0.6882692307692307,0,0,mixed
S109,76,DSA,Stack,1,5,10,8.0,0,0.8947499999999999,0,0,pattern
S109,51,DSA,Stack,1,4,9,8.0,0,0.9941666666666666,0,0,mixed
S109,289,DSA,Queue,0,5,12,8.0,5,0.745625,1,0,pattern
S109,74,DSA,Stack,1,5,8,8.0,0,1.1184375,0,0,mixed
S109,39,DSA,Stack,1,2,14,8.0,0,0.6391071428571429,0,1,mixed
S109,199,DSA,Queue,0,3,4,8.0,3,2.236875,0,0,trial
S109,7,DSA,Stack,0,4,10,,4,0.8947499999999999,1,0,pattern
S110,252,DSA,Queue,1,2,11,8.0,0,0.8134090909090909,0,1,mixed
S110,102,DSA,Stack,0,3,9,8.0,3,0.9941666666666666,0,0,mixed
S110,70,DSA,Stack,1,5,3,8.0,0,2.9825,0,0,mixed
S110,154,DSA,Stack,1,3,4,8.0,0,2.236875,0,0,mixed
S110,81,DSA,Stack,1,2,9,8.0,0,0.9941666666666666,0,1,mixed
S110,129,DSA,Stack,1,5,5,8.0,0,1.7895,0,0,mixed
S110,97,DSA,Stack,0,3,7,8.0,3,1.2782142857142855,0,0,mixed
S110,189,DSA,Queue,1,5,15,8.0,0,0.5965,0,0,conceptual
S110,238,DSA,Queue,0,1,14,8.0,1,0.6391071428571429,0,0,mixed
S110,287,DSA,Queue,1,4,10,8.0,0,0.8947499999999999,0,0,mixed
S111,45,DSA,Stack,0,1,11,8.0,1,0.8134090909090909,0,0,mixed
S111,287,DSA,Queue,0,4,15,8.0,4,0.5965,1,0,pattern
S111,50,DSA,Stack,0,1,10,8.0,1,0.8947499999999999,0,0,pattern
S111,191,DSA,Queue,0,2,13,8.0,2,0.6882692307692307,0,0,mixed
S111,123,DSA,Stack,0,4,11,8.0,4,0.8134090909090909,1,0,pattern
S111,79,DSA,Stack,1,1,15,8.0,0,0.5965,0,1,mixed
S111,49,DSA,Stack,0,1,15,8.0,1,0.5965,0,0,mixed
S111,267,DSA,Queue,1,4,3,8.0,0,2.9825,0,0,trial
S111,230,DSA,Queue,0,5,5,8.0,5,1.7895,1,0,trial
S111,219,DSA,Queue,0,5,5,8.0,5,1.7895,1,0,trial
S112,150,DSA,Stack,1,5,15,8.0,0,0.5965,0,0,conceptual
S112,194,DSA,Queue,0,5,5,8.0,5,1.7895,1,0,trial
S112,53,DSA,Stack,0,3,14,8.0,3,0.6391071428571429,0,0,mixed
S112,169,DSA,Stack,1,4,3,8.0,0,2.9825,0,0,mixed
S112,37,DSA,Stack,1,3,5,8.0,0,1.7895,0,0,mixed
S112,202,DSA,Queue,1,5,8,8.0,0,1.1184375,0,0,mixed
S112,1,DSA,Stack,1,2,6,6.0,0,1.49125,0,1,mixed
S112,85,DSA,Stack,1,4,14,8.0,0,0.6391071428571429,0,0,conceptual
S112,203,DSA,Queue,1,4,9,8.0,0,0.9941666666666666,0,0,mixed
S112,103,DSA,Stack,1,2,11,8.0,0,0.8134090909090909,0,1,mixed
S113,173,DSA,Queue,0,4,7,8.0,4,1.2782142857142855,1,0,pattern
S113,31,DSA,Stack,1,4,11,8.0,0,0.8134090909090909,0,0,conceptual
S113,290,DSA,Queue,1,4,13,8.0,0,0.6882692307692307,0,0,conceptual
S113,245,DSA,Queue,1,5,11,8.0,0,0.8134090909090909,0,0,conceptual
S113,33,DSA,Stack,0,1,12,8.0,1,0.745625,0,0,mixed
S113,132,DSA,Stack,0,3,14,8.0,3,0.6391071428571429,0,0,mixed
S113,221,DSA,Queue,0,4,6,8.0,4,1.49125,1,0,trial
S113,216,DSA,Queue,1,3,7,8.0,0,1.2782142857142855,0,0,mixed
S113,117,DSA,Stack,0,1,5,8.0,1,1.7895,0,0,trial
S113,243,DSA,Queue,0,3,14,8.0,3,0.6391071428571429,0,0,mixed
S114,210,DSA,Queue,0,3,7,8.0,3,1.2782142857142855,0,0,mixed
S114,147,DSA,Stack,1,3,5,8.0,0,1.7895,0,0,mixed
S114,142,DSA,Stack,1,4,11,8.0,0,0.8134090909090909,0,0,conceptual
S114,247,DSA,Queue,0,4,11,8.0,4,0.8134090909090909,1,0,pattern
S114,167,DSA,Stack,1,1,13,8.0,0,0.6882692307692307,0,1,mixed
S114,82,DSA,Stack,1,5,13,8.0,0,0.6882692307692307,0,0,conceptual
S114,273,DSA,Queue,1,4,15,8.0,0,0.5965,0,0,conceptual
S114,67,DSA,Stack,0,5,11,8.0,5,0.8134090909090909,1,0,pattern
S114,42,DSA,Stack,0,5,6,8.0,5,1.49125,1,0,trial
S114,259,DSA,Queue,0,4,6,8.0,4,1.49125,1,0,trial
S115,3,DSA,Stack,1,2,6,,0,1.49125,0,1,mixed
S115,22,DSA,Stack,0,2,14,8.0,2,0.6391071428571429,0,0,mixed
S115,199,DSA,Queue,1,5,3,8.0,0,2.9825,0,0,mixed
S115,62,DSA,Stack,1,3,12,8.0,0,0.745625,0,0,mixed
S115,276,DSA,Queue,0,5,6,8.0,5,1.49125,1,0,trial
S115,14,DSA,Stack,0,2,7,8.0,2,1.2782142857142855,0,0,mixed
S115,112,DSA,Stack,0,3,7,8.0,3,1.2782142857142855,0,0,mixed
S115,192,DSA,Queue,1,1,7,8.0,0,1.2782142857142855,0,1,mixed
S115,261,DSA,Queue,1,1,5,8.0,0,1.7895,0,1,mixed
S115,149,DSA,Stack,0,4,15,8.0,4,0.5965,1,0,pattern
S116,229,DSA,Queue,0,3,11,8.0,3,0.8134090909090909,0,0,mixed
S116,60,DSA,Stack,1,4,9,8.0,0,0.9941666666666666,0,0,mixed
S116,122,DSA,Stack,1,1,15,8.0,0,0.5965,0,1,mixed
S116,33,DSA,Stack,1,4,4,8.0,0,2.236875,0,0,mixed
S116,256,DSA,Queue,1,5,7,8.0,0,1.2782142857142855,0,0,mixed
S116,151,DSA,Stack,0,4,15,8.0,4,0.5965,1,0,pattern
S116,202,DSA,Queue,0,4,11,8.0,4,0.8134090909090909,1,0,pattern
S116,14,DSA,Stack,0,3,15,8.0,3,0.5965,0,0,mixed
S116,255,DSA,Queue,1,5,7,8.0,0,1.2782142857142855,0,0,mixed
S116,48,DSA,Stack,0,1,3,8.0,1,2.9825,0,0,trial
S117,105,DSA,Stack,1,4,7,8.0,0,1.2782142857142855,0,0,mixed
S117,148,DSA,Stack,0,2,12,8.0,2,0.745625,0,0,mixed
S117,228,DSA,Queue,1,2,10,8.0,0,0.8947499999999999,0,1,mixed
S117,284,DSA,Queue,1,1,3,8.0,0,2.9825,0,1,mixed
S117,78,DSA,Stack,0,2,7,8.0,2,1.2782142857142855,0,0,mixed
S117,199,DSA,Queue,0,4,9,8.0,4,0.9941666666666666,1,0,pattern
S117,60,DSA,Stack,1,2,10,8.0,0,0.8947499999999999,0,1,mixed
S117,9,DSA,Stack,1,3,12,,0,0.745625,0,0,mixed
S117,249,DSA,Queue,0,4,4,8.0,4,2.236875,1,0,trial
S117,18,DSA,Stack,1,1,11,8.0,0,0.8134090909090909,0,1,mixed
S118,200,DSA,Queue,1,2,14,8.0,0,0.6391071428571429,0,1,mixed
S118,250,DSA,Queue,0,5,3,8.0,5,2.9825,1,0,trial
S118,22,DSA,Stack,0,5,3,8.0,5,2.9825,1,0,trial
S118,163,DSA,Stack,0,1,7,8.0,1,1.2782142857142855,0,0,conceptual
S118,112,DSA,Stack,1,5,10,8.0,0,0.8947499999999999,0,0,mixed
S118,103,DSA,Stack,1,4,3,8.0,0,2.9825,0,0,mixed
S118,251,DSA,Queue,1,1,3,8.0,0,2.9825,0,1,trial
S118,91,DSA,Stack,0,3,13,8.0,3,0.6882692307692307,0,0,mixed
S118,157,DSA,Stack,1,2,9,8.0,0,0.9941666666666666,0,1,mixed
S118,224,DSA,Queue,0,1,13,8.0,1,0.6882692307692307,0,0,mixed
S119,174,DSA,Queue,0,1,12,8.0,1,0.745625,0,0,mixed
S119,118,DSA,Stack,0,5,10,8.0,5,0.8947499999999999,1,0,pattern
S119,252,DSA,Queue,0,1,14,8.0,1,0.6391071428571429,0,0,mixed
S119,153,DSA,Stack,1,4,7,8.0,0,1.2782142857142855,0,0,mixed
S119,114,DSA,Stack,0,2,7,8.0,2,1.2782142857142855,0,0,mixed
S119,200,DSA,Queue,1,2,10,8.0,0,0.8947499999999999,0,1,mixed
S119,236,DSA,Queue,0,1,10,8.0,1,0.8947499999999999,0,0,mixed
S119,90,DSA,Stack,0,4,5,8.0,4,1.7895,1,0,trial
S119,115,DSA,Stack,0,2,12,8.0,2,0.745625,0,0,mixed
S119,163,DSA,Stack,0,5,8,8.0,5,1.1184375,1,0,pattern
S120,116,DSA,Stack,1,4,10,8.0,0,0.8947499999999999,0,0,mixed
S120,269,DSA,Queue,0,2,11,8.0,2,0.8134090909090909,0,0,conceptual
S120,216,DSA,Queue,1,4,10,8.0,0,0.8947499999999999,0,0,mixed
S120,65,DSA,Stack,1,5,10,8.0,0,0.8947499999999999,0,0,mixed
S120,1,DSA,Stack,1,3,11,6.0,0,0.8134090909090909,0,0,mixed
S120,102,DSA,Stack,1,4,6,8.0,0,1.49125,0,0,trial
S120,225,DSA,Queue,1,2,15,8.0,0,0.5965,0,1,mixed
S120,46,DSA,Stack,1,5,8,8.0,0,1.1184375,0,0,mixed
S120,122,DSA,Stack,1,3,4,8.0,0,2.236875,0,0,mixed
S120,202,DSA,Queue,0,2,8,8.0,2,1.1184375,0,0,mixed
S121,87,DSA,Stack,1,3,9,8.0,0,0.9941666666666666,0,0,mixed
S121,59,DSA,Stack,0,2,11,8.0,2,0.8134090909090909,0,0,mixed
S121,95,DSA,Stack,1,5,10,8.0,0,0.8947499999999999,0,0,mixed
S121,135,DSA,Stack,1,3,8,8.0,0,1.1184375,0,0,mixed
S121,96,DSA,Stack,0,1,5,8.0,1,1.7895,0,0,trial
S121,196,DSA,Queue,1,5,7,8.0,0,1.2782142857142855,0,0,mixed
S121,94,DSA,Stack,1,4,11,8.0,0,0.8134090909090909,0,0,conceptual
S121,161,DSA,Stack,0,1,11,8.0,1,0.8134090909090909,0,0,pattern
S121,250,DSA,Queue,0,4,3,8.0,4,2.9825,1,0,trial
S121,58,DSA,Stack,1,2,7,8.0,0,1.2782142857142855,0,1,mixed
S122,225,DSA,Queue,1,1,8,8.0,0,1.1184375,0,1,conceptual
S122,124,DSA,Stack,1,2,8,8.0,0,1.1184375,0,1,mixed
S122,38,DSA,Stack,1,1,5,8.0,0,1.7895,0,1,mixed
S122,44,DSA,Stack,0,4,8,8.0,4,1.1184375,1,0,pattern
S122,160,DSA,Stack,1,1,15,8.0,0,0.5965,0,1,mixed
S122,97,DSA,Stack,1,3,15,8.0,0,0.5965,0,0,mixed
S122,45,DSA,Stack,0,4,10,8.0,4,0.8947499999999999,1,0,pattern
S122,223,DSA,Queue,1,2,13,8.0,0,0.6882692307692307,0,1,conceptual
S122,157,DSA,Stack,0,4,11,8.0,4,0.8134090909090909,1,0,pattern
S122,161,DSA,Stack,1,2,3,8.0,0,2.9825,0,1,trial
S123,217,DSA,Queue,0,4,10,8.0,4,0.8947499999999999,1,0,pattern
S123,146,DSA,Stack,0,4,11,8.0,4,0.8134090909090909,1,0,pattern
S123,51,DSA,Stack,0,3,10,8.0,3,0.8947499999999999,0,0,mixed
S123,138,DSA,Stack,1,2,4,8.0,0,2.236875,0,1,mixed
S123,190,DSA,Queue,0,2,8,8.0,2,1.1184375,0,0,mixed
S123,259,DSA,Queue,0,4,11,8.0,4,0.8134090909090909,1,0,pattern
S123,187,DSA,Queue,1,4,6,8.0,0,1.49125,0,0,mixed
S123,32,DSA,Stack,0,3,9,8.0,3,0.9941666666666666,0,0,mixed
S123,279,DSA,Queue,0,4,12,8.0,4,0.745625,1,0,pattern
S123,267,DSA,Queue,0,3,7,8.0,3,1.2782142857142855,0,0,conceptual
S124,57,DSA,Stack,0,5,9,8.0,5,0.9941666666666666,1,0,pattern
S124,179,DSA,Queue,1,1,6,8.0,0,1.49125,0,1,mixed
S124,236,DSA,Queue,0,3,10,8.0,3,0.8947499999999999,0,0,mixed
S124,258,DSA,Queue,1,2,11,8.0,0,0.8134090909090909,0,1,mixed
S124,142,DSA,Stack,1,4,15,8.0,0,0.5965,0,0,conceptual
S124,98,DSA,Stack,0,5,13,8.0,5,0.6882692307692307,1,0,pattern
S124,70,DSA,Stack,0,1,9,8.0,1,0.9941666666666666,0,0,mixed
S124,85,DSA,Stack,0,3,7,8.0,3,1.2782142857142855,0,0,mixed
S124,89,DSA,Stack,1,1,8,8.0,0,1.1184375,0,1,mixed
S124,32,DSA,Stack,1,3,14,8.0,0,0.6391071428571429,0,0,mixed
S125,3,DSA,Stack,0,2,10,,2,0.8947499999999999,0,0,mixed
S125,16,DSA,Stack,0,2,11,8.0,2,0.8134090909090909,0,0,mixed
S125,280,DSA,Queue,1,2,11,8.0,0,0.8134090909090909,0,1,mixed
S125,284,DSA,Queue,0,5,11,8.0,5,0.8134090909090909,1,0,pattern
S125,75,DSA,Stack,0,1,8,8.0,1,1.1184375,0,0,mixed
S125,95,DSA,Stack,1,3,11,8.0,0,0.8134090909090909,0,0,mixed
S125,39,DSA,Stack,0,1,4,8.0,1,2.236875,0,0,trial
S125,173,DSA,Queue,0,4,4,8.0,4,2.236875,1,0,trial
S125,97,DSA,Stack,1,4,3,8.0,0,2.9825,0,0,mixed
S125,110,DSA,Stack,1,4,13,8.0,0,0.6882692307692307,0,0,conceptual
S126,167,DSA,Stack,1,2,15,8.0,0,0.5965,0,1,mixed
S126,64,DSA,Stack,1,2,11,8.0,0,0.8134090909090909,0,1,mixed
S126,61,DSA,Stack,1,1,7,8.0,0,1.2782142857142855,0,1,mixed
S126,60,DSA,Stack,1,2,9,8.0,0,0.9941666666666666,0,1,mixed
S126,88,DSA,Stack,1,5,14,8.0,0,0.6391071428571429,0,0,conceptual
S126,216,DSA,Queue,1,4,8,8.0,0,1.1184375,0,0,mixed
S126,143,DSA,Stack,0,3,10,8.0,3,0.8947499999999999,0,0,mixed
S126,134,DSA,Stack,0,3,13,8.0,3,0.6882692307692307,0,0,mixed
S126,102,DSA,Stack,1,2,4,8.0,0,2.236875,0,1,mixed
S126,1,DSA,Stack,1,1,12,6.0,0,0.745625,0,1,mixed
S127,199,DSA,Queue,0,3,12,8.0,3,0.745625,0,0,mixed
S127,138,DSA,Stack,1,4,10,8.0,0,0.8947499999999999,0,0,mixed
S127,64,DSA,Stack,1,3,10,8.0,0,0.8947499999999999,0,0,mixed
S127,106,DSA,Stack,1,1,7,8.0,0,1.2782142857142855,0,1,pattern
S127,237,DSA,Queue,1,1,3,8.0,0,2.9825,0,1,mixed
S127,208,DSA,Queue,1,2,8,8.0,0,1.1184375,0,1,mixed
S127,139,DSA,Stack,0,2,5,8.0,2,1.7895,0,0,pattern
S127,157,DSA,Stack,0,5,4,8.0,5,2.236875,1,0,trial
S127,190,DSA,Queue,1,3,10,8.0,0,0.8947499999999999,0,0,mixed
S127,259,DSA,Queue,1,4,5,8.0,0,1.7895,0,0,mixed
S128,219,DSA,Queue,0,3,11,8.0,3,0.8134090909090909,0,0,mixed
S128,230,DSA,Queue,1,3,15,8.0,0,0.5965,0,0,trial
S128,13,DSA,Stack,1,2,11,8.0,0,0.8134090909090909,0,1,mixed
S128,162,DSA,Stack,0,2,14,8.0,2,0.6391071428571429,0,0,mixed
S128,62,DSA,Stack,0,3,13,8.0,3,0.6882692307692307,0,0,mixed
S128,38,DSA,Stack,0,2,10,8.0,2,0.8947499999999999,0,0,mixed
S128,23,DSA,Stack,0,5,13,8.0,5,0.6882692307692307,1,0,pattern
S128,112,DSA,Stack,0,2,14,8.0,2,0.6391071428571429,0,0,mixed
S128,198,DSA,Queue,0,3,3,8.0,3,2.9825,0,0,trial
S128,285,DSA,Queue,1,5,9,8.0,0,0.9941666666666666,0,0,mixed
S129,68,DSA,Stack,0,2,6,8.0,2,1.49125,0,0,trial
S129,226,DSA,Queue,0,3,9,8.0,3,0.9941666666666666,0,0,mixed
S129,30,DSA,Stack,1,4,9,8.0,0,0.9941666666666666,0,0,mixed
S129,87,DSA,Stack,0,1,6,8.0,1,1.49125,0,0,trial
S129,273,DSA,Queue,0,1,13,8.0,1,0.6882692307692307,0,0,mixed
S129,236,DSA,Queue,1,1,15,8.0,0,0.5965,0,1,mixed
S129,27,DSA,Stack,0,5,10,8.0,5,0.8947499999999999,1,0,pattern
S129,47,DSA,Stack,1,3,13,8.0,0,0.6882692307692307,0,0,mixed
S129,253,DSA,Queue,1,3,12,8.0,0,0.745625,0,0,mixed
S129,122,DSA,Stack,0,5,7,8.0,5,1.2782142857142855,1,0,pattern
S130,202,DSA,Queue,1,4,3,8.0,0,2.9825,0,0,mixed
S130,233,DSA,Queue,1,1,14,8.0,0,0.6391071428571429,0,1,mixed
S130,246,DSA,Queue,0,3,5,8.0,3,1.7895,0,0,trial
S130,14,DSA,Stack,1,5,9,8.0,0,0.9941666666666666,0,0,mixed
S130,128,DSA,Stack,0,3,12,8.0,3,0.745625,0,0,mixed
S130,253,DSA,Queue,0,4,14,8.0,4,0.6391071428571429,1,0,pattern
S130,66,DSA,Stack,1,5,10,8.0,0,0.8947499999999999,0,0,mixed
S130,280,DSA,Queue,1,3,9,8.0,0,0.9941666666666666,0,0,mixed
S130,50,DSA,Stack,0,1,7,8.0,1,1.2782142857142855,0,0,mixed
S130,264,DSA,Queue,0,4,15,8.0,4,0.5965,1,0,pattern
S131,132,DSA,Stack,1,1,4,8.0,0,2.236875,0,1,mixed
S131,52,DSA,Stack,0,3,4,8.0,3,2.236875,0,0,trial
S131,234,DSA,Queue,1,5,15,8.0,0,0.5965,0,0,conceptual
S131,82,DSA,Stack,1,5,5,8.0,0,1.7895,0,0,mixed
S131,143,DSA,Stack,0,3,15,8.0,3,0.5965,0,0,mixed
S131,5,DSA,Stack,1,3,3,,0,2.9825,0,0,mixed
S131,197,DSA,Queue,1,5,9,8.0,0,0.9941666666666666,0,0,mixed
S131,57,DSA,Stack,1,4,6,8.0,0,1.49125,0,0,mixed
S131,193,DSA,Queue,1,2,13,8.0,0,0.6882692307692307,0,1,mixed
S131,105,DSA,Stack,0,2,4,8.0,2,2.236875,0,0,trial
S132,239,DSA,Queue,0,3,10,8.0,3,0.8947499999999999,0,0,mixed
S132,233,DSA,Queue,0,3,15,8.0,3,0.5965,0,0,mixed
S132,213,DSA,Queue,0,2,13,8.0,2,0.6882692307692307,0,0,mixed
S132,284,DSA,Queue,0,1,15,8.0,1,0.5965,0,0,mixed
S132,37,DSA,Stack,0,1,7,8.0,1,1.2782142857142855,0,0,mixed
S132,270,DSA,Queue,1,2,13,8.0,0,0.6882692307692307,0,1,mixed
S132,209,DSA,Queue,0,2,3,8.0,2,2.9825,0,0,trial
S132,202,DSA,Queue,1,3,15,8.0,0,0.5965,0,0,mixed
S132,27,DSA,Stack,0,1,6,8.0,1,1.49125,0,0,trial
S132,262,DSA,Queue,1,1,10,8.0,0,0.8947499999999999,0,1,mixed
S133,22,DSA,Stack,1,2,7,8.0,0,1.2782142857142855,0,1,mixed
S133,140,DSA,Stack,1,5,4,8.0,0,2.236875,0,0,mixed
S133,60,DSA,Stack,1,2,8,8.0,0,1.1184375,0,1,mixed
S133,279,DSA,Queue,0,4,4,8.0,4,2.236875,1,0,trial
S133,95,DSA,Stack,1,5,4,8.0,0,2.236875,0,0,mixed
S133,41,DSA,Stack,1,3,13,8.0,0,0.6882692307692307,0,0,mixed
S133,179,DSA,Queue,1,5,10,8.0,0,0.8947499999999999,0,0,mixed
S133,119,DSA,Stack,0,5,10,8.0,5,0.8947499999999999,1,0,pattern
S133,220,DSA,Queue,0,2,4,8.0,2,2.236875,0,0,trial
S133,87,DSA,Stack,1,2,3,8.0,0,2.9825,0,1,mixed
S134,7,DSA,Stack,1,1,8,,0,1.1184375,0,1,mixed
S134,189,DSA,Queue,0,1,5,8.0,1,1.7895,0,0,trial
S134,247,DSA,Queue,1,2,11,8.0,0,0.8134090909090909,0,1,mixed
S134,174,DSA,Queue,1,1,10,8.0,0,0.8947499999999999,0,1,mixed
S134,69,DSA,Stack,0,4,14,8.0,4,0.6391071428571429,1,0,pattern
S134,171,DSA,Queue,0,5,3,8.0,5,2.9825,1,0,trial
S134,175,DSA,Queue,1,5,10,8.0,0,0.8947499999999999,0,0,mixed
S134,224,DSA,Queue,0,3,4,8.0,3,2.236875,0,0,trial
S134,152,DSA,Stack,1,5,10,8.0,0,0.8947499999999999,0,0,mixed
S134,2,DSA,Stack,1,2,11,,0,0.8134090909090909,0,1,mixed
S135,45,DSA,Stack,1,5,13,8.0,0,0.6882692307692307,0,0,conceptual
S135,201,DSA,Queue,1,3,6,8.0,0,1.49125,0,0,mixed
S135,250,DSA,Queue,1,5,5,8.0,0,1.7895,0,0,mixed
S135,275,DSA,Queue,0,5,4,8.0,5,2.236875,1,0,trial
S135,5,DSA,Stack,1,5,4,,0,2.236875,0,0,mixed
S135,101,DSA,Stack,1,1,9,8.0,0,0.9941666666666666,0,1,mixed
S135,100,DSA,Stack,0,1,15,8.0,1,0.5965,0,0,mixed
S135,285,DSA,Queue,0,1,15,8.0,1,0.5965,0,0,mixed
S135,185,DSA,Queue,1,4,10,8.0,0,0.8947499999999999,0,0,mixed
S135,110,DSA,Stack,1,2,5,8.0,0,1.7895,0,1,mixed
S136,238,DSA,Queue,0,2,3,8.0,2,2.9825,0,0,trial
S136,104,DSA,Stack,1,4,3,8.0,0,2.9825,0,0,mixed
S136,170,DSA,Stack,0,2,9,8.0,2,0.9941666666666666,0,0,conceptual
S136,247,DSA,Queue,1,1,13,8.0,0,0.6882692307692307,0,1,mixed
S136,32,DSA,Stack,1,2,14,8.0,0,0.6391071428571429,0,1,trial
S136,8,DSA,Stack,0,2,13,,2,0.6882692307692307,0,0,mixed
S136,267,DSA,Queue,0,3,3,8.0,3,2.9825,0,0,trial
S136,147,DSA,Stack,1,4,15,8.0,0,0.5965,0,0,trial
S136,63,DSA,Stack,1,1,10,8.0,0,0.8947499999999999,0,1,mixed
S136,197,DSA,Queue,0,3,6,8.0,3,1.49125,0,0,trial
S137,283,DSA,Queue,1,3,3,8.0,0,2.9825,0,0,mixed
S137,276,DSA,Queue,1,2,11,8.0,0,0.8134090909090909,0,1,mixed
S137,66,DSA,Stack,0,5,14,8.0,5,0.6391071428571429,1,0,pattern
S137,258,DSA,Queue,0,2,14,8.0,2,0.6391071428571429,0,0,mixed
S137,282,DSA,Queue,1,4,13,8.0,0,0.6882692307692307,0,0,conceptual
S137,80,DSA,Stack,0,3,5,8.0,3,1.7895,0,0,trial
S137,102,DSA,Stack,1,3,10,8.0,0,0.8947499999999999,0,0,mixed
S137,198,DSA,Queue,0,3,13,8.0,3,0.6882692307692307,0,0,mixed
S137,197,DSA,Queue,0,3,9,8.0,3,0.9941666666666666,0,0,mixed
S137,121,DSA,Stack,0,1,7,8.0,1,1.2782142857142855,0,0,mixed
S138,116,DSA,Stack,1,4,5,8.0,0,1.7895,0,0,mixed
S138,121,DSA,Stack,0,4,9,8.0,4,0.9941666666666666,1,0,pattern
S138,272,DSA,Queue,1,2,14,8.0,0,0.6391071428571429,0,1,mixed
S138,220,DSA,Queue,1,1,3,8.0,0,2.9825,0,1,mixed
S138,174,DSA,Queue,1,4,3,8.0,0,2.9825,0,0,mixed
S138,240,DSA,Queue,1,4,3,8.0,0,2.9825,0,0,trial
S138,15,DSA,Stack,1,1,11,8.0,0,0.8134090909090909,0,1,mixed
S138,92,DSA,Stack,0,2,12,8.0,2,0.745625,0,0,mixed
S138,79,DSA,Stack,1,5,8,8.0,0,1.1184375,0,0,conceptual
S138,38,DSA,Stack,1,3,4,8.0,0,2.236875,0,0,mixed
S139,201,DSA,Queue,1,2,6,8.0,0,1.49125,0,1,mixed
S139,169,DSA,Stack,1,3,3,8.0,0,2.9825,0,0,mixed
S139,237,DSA,Queue,0,2,15,8.0,2,0.5965,0,0,mixed
S139,203,DSA,Queue,0,3,4,8.0,3,2.236875,0,0,trial
S139,148,DSA,Stack,0,5,3,8.0,5,2.9825,1,0,trial
S139,132,DSA,Stack,1,1,14,8.0,0,0.6391071428571429,0,1,mixed
S139,240,DSA,Queue,1,5,7,8.0,0,1.2782142857142855,0,0,mixed
S139,248,DSA,Queue,1,1,9,8.0,0,0.9941666666666666,0,1,mixed
S139,179,DSA,Queue,1,1,4,8.0,0,2.236875,0,1,mixed
S139,146,DSA,Stack,1,3,9,8.0,0,0.9941666666666666,0,0,mixed
S140,195,DSA,Queue,0,1,3,8.0,1,2.9825,0,0,trial
S140,81,DSA,Stack,0,2,8,8.0,2,1.1184375,0,0,mixed
S140,119,DSA,Stack,1,2,11,8.0,0,0.8134090909090909,0,1,mixed
S140,100,DSA,Stack,1,4,14,8.0,0,0.6391071428571429,0,0,conceptual
S140,37,DSA,Stack,1,2,12,8.0,0,0.745625,0,1,mixed
S140,9,DSA,Stack,0,4,4,,4,2.236875,1,0,trial
S140,240,DSA,Queue,1,4,15,8.0,0,0.5965,0,0,conceptual
S140,264,DSA,Queue,1,5,7,8.0,0,1.2782142857142855,0,0,mixed
S140,118,DSA,Stack,1,3,5,8.0,0,1.7895,0,0,mixed
